pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit
18.867962,289,9195,1183,9573
18.867962,3053,5867,6840,5105
18.867962,1251,3014,5207,6467
18.867962,959,5443,4571,8063
18.867962,473,9589,2267,775
18.867962,3137,519,1241,4229
18.867962,141,8006,616,1071
18.867962,1033,9687,4973,2313
18.867962,2533,7612,8053,5478
18.867962,2427,7735,9708,4597
18.867962,1895,4885,6737,4979
18.973665,1665,2207,3319,2418
18.973665,101,9795,215,9964
18.973665,893,6765,4656,3904
19.026299,1115,7963,2792,8273
19.026299,607,9545,3307,7765
19.026299,81,1051,342,1056
19.026299,311,2734,1280,530
19.026299,827,9958,439,968
19.026299,873,7091,3700,5823
19.026299,1627,7565,8163,5799
19.026299,47,3447,107,1855
19.026299,495,1912,2426,8597
19.026299,95,773,366,9998
19.026299,629,936,1063,758
19.104973,1480,5314,6746,8240
19.104973,166,7289,833,881
19.104973,994,6335,4899,4477
19.104973,94,8873,297,8856
19.104973,682,8951,3119,7793
19.104973,298,479,1497,504
19.104973,50,7450,160,2581
19.104973,2724,5731,8973,6676
19.104973,1614,1845,6245,2681
19.209373,446,4978,1919,693
19.209373,84,9074,227,6691
19.209373,342,1324,1692,9433
19.209373,200,9500,1036,251
19.209373,570,8226,3338,8373
19.235384,275,9408,1407,319
19.235384,59,58,119,61
19.235384,739,976,1809,894
19.235384,225,589,1170,9778
19.235384,3163,7303,4295,5499
19.235384,409,9065,1574,579
19.235384,237,354,708,1443
19.235384,1345,7043,4939,4257
19.235384,1083,2311,3530,6570
19.313208,2636,8775,6351,8428
19.313208,2378,7199,7548,4288
19.313208,670,2486,2603,7333
19.313208,238,5440,1128,5576
19.313208,250,9861,754,828
19.313208,1384,5603,5724,2311
19.416489,396,764,1121,1161
19.416489,404,8793,1660,8860
19.416489,662,2002,3695,1671
19.416489,878,5285,5306,2284
19.416489,1754,4250,6179,3876
19.416489,686,2080,3677,905
19.416489,88,248,182,9838
19.416489,792,1742,4497,1905
19.416489,584,681,3042,6859
19.646883,1403,3455,5078,4130
19.646883,99,6959,309,1099
19.646883,349,4365,1988,2199
19.646883,2275,8480,8669,3801
19.646883,403,903,1113,893
19.646883,763,9080,4048,9246
19.646883,125,128,396,142
19.697716,257,9950,1034,354
19.697716,193,330,822,273
19.697716,1035,1592,2969,7286
19.697716,1729,8853,7178,9070
19.697716,331,9899,1327,9182
19.723083,342,563,763,562
19.723083,230,3148,889,7049
19.723083,1166,1516,3487,2403
19.723083,1704,3900,6541,2074
19.723083,2062,3719,7876,8501
19.79899,253,7728,1196,8162
19.79899,205,9791,938,550
19.79899,133,148,550,552
19.849434,281,360,771,345
19.849434,553,793,2693,865
19.849434,175,4591,643,212
19.849434,243,7642,1064,2532
19.849434,1281,4572,3770,4300
19.849434,1945,5400,8639,5217
19.849434,1353,3273,5226,3010
19.924858,228,9964,726,333
19.924858,244,942,974,703
19.924858,90,9962,378,9771
19.924858,224,439,653,270
19.924858,442,1053,1915,2059
19.924858,1636,7637,7427,2552
19.924858,2636,8699,7798,8391
19.924858,890,2667,4620,8809
19.924858,618,9067,2382,1515
20,215,336,975,329
20,111,133,422,172
20,159,826,578,187
20,417,963,1688,2775
20,133,152,726,1016
20,343,424,1406,3414
20,187,290,515,7178
20,1945,7214,9382,3228
20,169,259,787,255
20.024984,2872,4368,9900,5431
20.024984,4200,7920,860,7382
20.024984,90,446,272,166
20.024984,1012,6949,6096,5245
20.024984,208,9193,955,976
20.024984,316,498,1151,1396
20.024984,268,346,1307,408
20.09975,197,646,948,611
20.09975,223,384,460,391
20.09975,2279,4934,9318,6473
20.09975,1427,7585,4190,1765
20.09975,1047,8958,4283,8284
20.12461,572,716,2759,6026
20.12461,478,724,1437,8948
20.12461,734,9296,3204,1983
20.12461,70,454,214,9972
20.22375,206,292,851,638
20.22375,1454,9710,4693,4284
20.22375,3808,7343,1645,6704
20.248457,2663,3949,7007,7015
20.248457,107,9936,351,164
20.248457,83,9222,256,166
20.248457,255,343,635,489
20.248457,1865,3289,8732,3992
20.248457,351,9743,1274,9731
20.248457,103,9793,377,122
20.396078,463,9673,1285,904
20.396078,1985,8699,9839,2410
20.396078,387,9623,1440,622
20.396078,481,5899,1572,6093
20.396078,3675,4750,8407,6551
20.396078,879,3201,3348,2549
20.518284,222,236,992,360
20.518284,1196,5889,6619,6632
20.518284,2280,6458,9243,6884
20.518284,426,1247,2452,485
20.518284,772,9395,4909,9318
20.518284,1970,6905,8942,7441
20.518284,134,183,383,1273
20.59126,1259,1737,3765,4878
20.59126,1559,2786,5204,2673
20.59126,597,6715,2836,1391
20.59126,1149,2542,5360,9197
20.59126,243,3961,944,7298
20.59126,2591,7267,9697,8575
20.59126,403,580,1465,9761
20.59126,259,620,872,9009
20.615528,86,9916,393,939
20.615528,180,9530,625,9923
20.615528,144,5236,406,9868
20.615528,1964,5766,7268,3706
20.615528,1102,3468,5787,3550
20.615528,152,235,737,9133
20.615528,206,5081,606,4915
20.615528,684,6515,2976,755
20.615528,3920,6059,9365,5020
20.615528,840,1293,3119,2406
20.615528,1690,7856,6940,7946
20.615528,3640,7414,9367,8217
20.615528,330,538,1168,893
20.615528,110,144,364,414
20.615528,512,5500,1611,5590
20.615528,338,472,1542,8550
20.615528,102,1586,469,266
20.808653,80,9477,290,9743
20.808653,174,9879,696,9957
20.808653,1690,8363,4407,4030
20.808653,292,6691,1140,6644
20.808653,1212,8484,4260,9304
20.808653,2228,8654,5900,4470
20.880613,1075,2019,2721,1782
20.880613,511,1224,2403,722
20.880613,441,2253,2332,1865
21,620,2029,1970,1482
21,1930,7628,6807,2960
21.023796,345,1078,1436,1249
21.023796,1531,2339,6717,6598
21.023796,289,1605,783,1512
21.023796,327,678,1621,701
21.023796,159,1169,638,1172
21.023796,1265,7353,6682,2980
21.023796,719,9733,2824,9446
21.023796,1559,8510,5233,6111
21.023796,97,353,374,337
21.023796,437,6958,1797,501
21.023796,469,513,2420,1734
21.023796,343,446,538,393
21.095022,1892,5353,9876,8510
21.095022,190,9483,660,7983
21.095022,284,339,1464,9720
21.095022,2018,3315,8514,3043
21.095022,140,5741,389,5869
21.095022,166,195,485,2435
21.095022,384,3205,1110,6788
21.095022,324,2993,1021,410
21.095022,190,1658,758,1677
21.189621,2640,3904,8820,3689
21.189621,1528,6759,6457,8281
21.189621,846,3011,4597,8258
21.189621,476,4249,1855,897
21.213203,1917,3838,8462,6698
21.213203,2727,8442,9904,4207
21.213203,63,7798,165,95
21.213203,205,8636,814,8823
21.213203,303,9536,1042,6034
21.213203,279,2000,1480,8532
21.213203,691,3853,2071,863
21.213203,257,403,1164,1009
21.213203,117,9695,468,209
21.213203,983,7338,6108,2353
21.213203,233,1621,834,278
21.213203,1355,2694,4801,2129
21.213203,1249,4873,5494,2266
21.260292,1363,9255,5274,6139
21.260292,2345,8296,8898,5257
21.260292,145,186,386,8614
21.260292,1587,2356,5743,3237
21.260292,207,9891,764,336
21.260292,1687,5551,7590,2767
21.377558,426,616,2003,9840
21.377558,136,359,586,8443
21.377558,426,9514,1787,9693
21.377558,568,5450,1839,5827
21.377558,3076,5033,9792,9036
21.377558,652,2352,2827,2328
21.400934,149,3625,398,236
21.400934,851,6994,3839,6906
21.400934,1319,3401,7001,3145
21.400934,2913,7453,5886,4342
21.400934,111,9210,384,9971
21.400934,175,243,525,252
21.400934,135,9963,550,325
21.470911,210,9869,644,7476
21.470911,224,3122,583,285
21.470911,58,121,121,9996
21.470911,692,825,1714,838
21.470911,342,380,1477,7992
21.470911,428,677,1439,591
21.470911,362,1186,1044,818
21.540659,1513,2796,6889,6936
21.540659,1927,7198,7699,7070
21.540659,1101,1365,5809,1965
21.540659,379,398,902,402
21.540659,635,1423,3278,798
21.540659,339,613,960,1009
21.540659,277,9861,982,424
21.540659,925,4285,3678,4070
21.540659,1687,2315,7884,8691
21.587032,613,1297,2763,9624
21.587032,3481,5907,8224,7024
21.587032,2391,8061,5169,8411
21.587032,1663,2880,9104,4496
21.587032,165,273,934,9760
21.633308,245,459,1074,9934
21.633308,2833,7855,7617,7582
21.633308,161,5865,731,4094
21.633308,795,9497,2887,9473
21.633308,97,166,493,736
21.633308,3341,6571,9082,5888
21.84033,188,7061,643,217
21.84033,918,1898,2375,1777
21.84033,2332,8057,7561,4757
21.84033,1614,7187,6694,2049
21.931713,502,4231,2192,4816
21.931713,98,102,214,98
21.931713,660,4475,2726,9744
21.931713,1820,2054,8748,8233
21.931713,1100,7125,5621,1217
21.931713,290,6307,1100,6616
21.954498,337,497,861,3473
21.954498,259,8161,936,2693
22,1633,3769,8140,5268
22,191,9962,432,9864
22.022715,264,1451,1392,3466
22.022715,1666,2463,4806,3445
22.022715,2146,3976,2030,8217
22.022715,1090,2702,5143,8204
22.022715,672,8617,3704,3185
22.022715,1570,6163,7539,2543
22.022715,398,512,1233,9350
22.022715,622,710,674,829
22.022715,132,3485,523,9629
22.022715,2330,7622,10000,4914
22.022715,910,2882,2595,3462
22.090721,2323,6805,7739,3614
22.090721,473,842,2037,2521
22.090721,197,1285,745,222
22.090721,1729,3554,4324,2429
22.090721,819,4448,3475,6389
22.090721,53,99,124,9972
22.090721,205,317,953,315
22.135944,237,366,740,320
22.135944,687,4111,2741,3680
22.135944,3465,5585,9336,5040
22.135944,231,429,985,2291
22.203604,432,9756,1731,2791
22.203604,198,9795,457,9790
22.203604,538,2917,3356,916
22.203604,1672,3319,6468,3761
22.203604,2426,4550,9926,3656
22.203604,1554,7398,7197,2076
22.203604,1028,9366,5245,6568
22.203604,416,8828,1641,7921
22.203604,228,780,714,802
22.36068,385,475,1070,443
22.36068,283,427,857,5648
22.36068,91,9610,464,237
22.36068,2059,8659,9189,2995
22.36068,241,7261,1201,263
22.36068,323,9910,1273,422
22.36068,1707,8695,6492,2747
22.36068,2487,6022,8203,9257
22.36068,617,1410,2594,7489
22.36068,2143,4153,7107,6836
22.36068,625,9513,3561,2052
22.36068,637,874,2248,6450
22.36068,161,2228,653,2040
22.36068,1319,8481,3301,2084
22.36068,865,1557,1882,9729
22.36068,527,8647,2494,6578
22.36068,1465,3812,9172,6275
22.472204,730,834,2929,7208
22.472204,130,307,443,9786
22.472204,380,9953,1515,9852
22.472204,2218,3632,7600,3339
22.472204,1418,7392,5547,9475
22.472204,90,255,303,262
22.472204,776,9124,3088,9109
22.472204,462,9655,1610,8935
22.472204,2862,8727,5684,4877
22.472204,286,650,1004,1126
22.561028,1604,9133,6418,9198
22.561028,250,306,1103,527
22.561028,436,1034,2030,1243
22.561028,168,9989,417,9991
22.561028,254,321,1660,2342
22.561028,124,212,373,1485
22.561028,324,392,1164,3491
22.627417,337,8382,967,558
22.671568,1131,1927,5699,5506
22.671568,677,1139,3422,1369
22.671568,197,8325,737,362
22.671568,335,7033,1494,6961
22.671568,75,9921,161,128
22.671568,299,9131,1724,489
22.671568,529,653,2986,9004
22.671568,141,156,426,149
22.671568,867,8516,2660,1172
22.671568,499,8394,1993,649
22.803509,1827,3414,8368,3946
22.803509,2525,6736,9301,4987
22.803509,273,284,606,8270
22.803509,405,9776,2211,3704
22.803509,2843,6813,9245,5313
22.803509,1011,6393,4687,1516
22.803509,1117,2714,6142,1843
22.803509,447,595,1723,9071
22.803509,143,8233,521,9964
22.803509,737,3433,2976,3690
22.803509,777,4042,2151,4581
22.803509,253,1951,1122,297
22.803509,245,9548,895,724
22.803509,691,7977,3109,2828
22.803509,275,788,1049,9931
22.825424,896,1326,2218,1460
22.825424,478,9876,2647,4668
22.825424,372,9273,1799,1637
22.847319,1659,3458,8419,3005
22.847319,3739,8057,426,4915
22.847319,1033,8601,6945,9740
22.847319,2147,5870,8443,5983
23,356,4386,1693,4334
23,2364,8791,9556,6265
23,418,7852,1839,9211
23,550,4063,2105,3850
23.021729,1843,8221,6856,5668
23.021729,1625,8706,9066,2451
23.021729,293,384,979,2843
23.021729,501,1350,2436,4016
23.021729,365,3885,2125,5322
23.021729,2099,4430,5715,4390
23.021729,2317,7570,7515,8803
23.021729,2215,4488,6561,3203
23.086792,274,835,1195,1456
23.086792,548,9738,2563,5826
23.086792,366,723,1587,9713
23.086792,314,736,996,1481
23.086792,2282,8159,9285,8987
23.086792,258,9886,755,3398
23.086792,872,8692,2561,1939
23.086792,332,9911,949,9911
23.194826,319,588,723,1836
23.194826,125,128,330,9702
23.194826,133,9965,543,571
23.194826,185,8089,819,9602
23.194826,173,9964,479,7054
23.194826,725,5549,3435,3370
23.194826,47,9959,118,85
23.194826,1021,4711,5398,2902
23.259407,1020,8269,3603,7911
23.259407,206,360,572,634
23.259407,298,8314,1155,8179
23.259407,374,2752,1702,6781
23.323807,139,192,376,194
23.323807,1173,1545,6005,1941
23.323807,935,7847,6080,2702
23.323807,151,164,519,2755
23.345236,314,3290,1182,412
23.345236,148,1610,477,199
23.345236,1206,2271,4102,1687
23.345236,288,9579,920,9500
23.345236,2176,4468,9157,4307
23.345236,2740,653,1686,8289
23.345236,498,1281,1952,593
23.345236,430,5253,1492,9831
23.345236,2426,7576,8670,7191
23.345236,244,322,755,307
23.409399,1005,2311,3694,1598
23.409399,101,147,410,121
23.409399,249,743,1245,846
23.43075,114,139,491,1701
23.43075,118,174,431,9639
23.43075,3224,7942,9875,6353
23.43075,556,8226,1640,8232
23.43075,934,8726,3427,4483
23.43075,88,9939,315,1170
23.537205,3311,6827,9144,6555
23.537205,1423,3316,4193,5274
23.537205,2607,5291,8132,6073
23.600847,160,7861,430,160
23.600847,1704,2504,4288,7784
23.600847,436,565,1963,2806
23.600847,2052,8441,9147,3050
23.600847,212,237,723,602
23.600847,3088,7881,9483,7453
23.600847,366,9623,1682,754
23.600847,1246,8272,3582,9289
23.70654,421,4750,1855,4749
23.70654,115,136,457,9415
23.70654,553,2324,2743,1066
23.70654,539,933,1612,6989
23.70654,113,532,471,533
23.70654,449,1773,1424,9736
23.70654,117,9936,330,9956
23.70654,151,4197,650,178
23.70654,1217,8803,4781,8497
23.769728,2140,6413,9392,6134
23.769728,2292,3634,8839,7738
23.769728,964,5066,4271,5059
23.769728,282,1065,1238,386
23.769728,418,526,1530,491
23.853722,798,6261,3936,6415
23.853722,352,753,1098,640
23.853722,366,238,474,9734
23.853722,966,5667,3701,1776
23.853722,560,2188,2499,1292
24,2701,6883,8251,5742
24,561,8266,3446,9858
24,1739,2477,5532,2432
24,2177,7043,7386,3406
24.020824,256,9935,1124,314
24.020824,892,8180,4426,8218
24.020824,686,4055,2606,4209
24.020824,362,9472,1057,9675
24.020824,1894,8096,8101,3348
24.020824,546,9653,2328,1683
24.020824,58,61,164,5808
24.020824,426,464,2067,8614
24.020824,68,3080,224,6983
24.020824,1168,2048,3521,1572
24.020824,662,9721,3695,983
24.04163,1719,7754,7782,3019
24.04163,403,6238,1473,4092
24.04163,597,3049,3381,9770
24.04163,131,3842,466,6290
24.04163,3347,5289,9129,8089
24.04163,393,950,1348,1491
24.04163,463,9489,1612,1084
24.083189,1901,5057,7800,3840
24.083189,335,389,877,2817
24.083189,871,7181,3703,4667
24.083189,151,8110,672,189
24.083189,281,548,927,9560
24.083189,343,9074,1014,9056
24.083189,793,7165,3356,5904
24.083189,585,9743,2078,2749
24.083189,253,9749,1086,409
24.083189,951,2236,6132,1750
24.083189,359,440,1786,6888
24.083189,1495,5419,3601,6166
24.083189,201,247,880,221
24.166092,877,1513,2004,1104
24.166092,487,705,1524,3820
24.166092,573,1322,2620,728
24.186773,378,491,1665,446
24.186773,192,9820,1078,1103
24.186773,2090,3933,9188,7563
24.186773,1476,2000,4681,2787
24.186773,102,117,233,116
24.186773,1572,3058,7957,8170
24.186773,130,9359,517,740
24.186773,1334,8940,3156,1877
24.186773,1116,8491,4610,8403
24.186773,344,857,1738,7531
24.207438,683,2487,4263,8135
24.207438,2523,6452,9980,4647
24.207438,137,398,672,539
24.207438,515,2814,2260,7491
24.207438,879,9183,2765,2277
24.207438,889,1390,2516,9318
24.207438,75,9092,246,116
24.207438,3533,7989,9625,6914
24.33105,953,3912,6546,4785
24.33105,1753,5976,8488,7231
24.33105,487,545,2250,566
24.33105,805,9928,3070,9666
24.33105,545,7206,2590,7171
24.33105,259,8917,1052,8907
24.33105,869,1518,4374,2510
24.33105,391,642,1669,6197
24.33105,1955,6129,4708,8688
24.33105,1113,9093,5591,4455
24.33105,71,9975,251,3274
24.351591,380,9147,1321,9160
24.351591,1956,7170,9247,7081
24.351591,106,127,427,391
24.351591,146,1400,513,147
24.351591,2374,4184,7182,4121
24.351591,2302,4305,5231,3959
24.41311,473,505,1230,821
24.41311,269,943,1105,1344
24.5153,496,577,2485,9741
24.5153,1532,1952,6926,2074
24.5153,440,9714,1518,1449
24.5153,2176,2702,7846,2558
24.596748,436,8201,1733,8249
24.596748,496,9528,2076,702
24.596748,174,9010,685,3597
24.596748,122,393,515,9949
24.698177,389,8044,1280,9638
24.698177,819,955,4543,6552
24.698177,123,9922,403,196
24.698177,127,172,278,163
24.698177,551,737,2779,3295
24.698177,1189,7954,6916,5311
24.698177,1169,2448,4764,1507
24.698177,2027,4038,7035,4087
24.738634,697,2608,3458,1630
24.738634,1181,1826,4379,2731
24.738634,339,3398,1278,648
24.738634,313,1465,906,366
24.738634,755,9316,2116,1048
24.738634,479,9833,2472,9587
24.738634,489,8635,2049,8523
24.758837,72,5298,297,306
24.758837,2158,3720,6714,3874
24.758837,724,1401,2944,5551
24.758837,2204,6183,6952,8051
24.758837,220,9839,1039,9955
24.839485,544,1936,1785,8694
24.839485,468,595,1495,571
24.839485,230,318,474,9847
24.839485,2422,4103,9994,8706
24.839485,1394,1792,7086,4435
25,246,9359,902,9370
25,930,1635,2582,1096
25,360,1027,1753,470
25,780,1581,2444,1915
25,1008,9299,5658,1877
25,512,2100,2319,1467
25,748,9374,2330,8595
25,1956,5992,8925,5755
25,2106,7265,9216,6751
25,688,3313,2521,3194
25,2080,6226,6905,4565
25,466,5149,2194,9753
25,294,9422,1573,9027
25,2024,7407,4938,2552
25,136,149,566,8559
25,3092,6458,8223,6344
25,1494,5571,7316,5310
25,244,2279,1442,7546
25,988,7525,3887,1130
25,1276,5604,4993,5562
25,188,9145,750,1053
25.019993,659,4465,3143,4471
25.019993,943,8728,5077,4988
25.019993,145,189,569,517
25.019993,647,741,2829,3840
25.019993,401,468,1020,9181
25.019993,353,496,742,589
25.019993,2491,6276,6869,6089
25.059929,2765,5820,9569,6323
25.059929,1655,8316,4986,8226
25.059929,1017,6112,4718,5287
25.059929,1195,5794,5655,2583
25.079872,1776,8256,6533,2919
25.079872,222,3942,929,3945
25.079872,1642,5591,4320,2422
25.079872,136,9915,418,206
25.079872,1162,2435,3869,2673
25.079872,3018,8574,8493,7651
25.079872,508,1660,2328,7603
25.079872,182,9749,642,9721
25.079872,634,7952,3021,1060
25.079872,1454,9690,3637,8729
25.079872,996,6413,4916,5262
25.079872,1594,425,869,3493
25.079872,156,5738,647,4331
25.079872,544,2013,3469,2000
25.079872,596,9567,2022,663
25.179358,2547,8615,8915,3326
25.179358,995,8275,4947,2413
25.179358,2641,9636,5576,8578
25.179358,1619,3805,5733,3531
25.179358,1499,7869,4644,3630
25.179358,1407,2161,5297,4244
25.179358,1433,2905,7422,8741
25.179358,637,1492,2356,1475
25.23886,178,214,858,420
25.23886,838,2900,4037,2504
25.23886,298,464,1426,4093
25.23886,384,483,988,5548
25.23886,82,471,293,476
25.23886,440,2576,912,2390
25.23886,2282,5003,7419,5627
25.23886,512,901,2496,967
25.298222,1103,5689,4816,5528
25.298222,107,1593,281,186
25.298222,2795,4541,5540,3617
25.298222,965,5670,4202,5757
25.317978,686,7936,2944,8995
25.317978,486,1331,1725,1209
25.317978,102,9960,331,8993
25.317978,264,317,870,297
25.455845,255,481,1325,491
25.455845,943,1772,2642,9101
25.495098,319,5029,1053,5055
25.495098,1163,2725,2916,8452
25.495098,311,7181,1074,7269
25.495098,691,7006,3230,7866
25.495098,3165,7862,9145,7081
25.495098,523,8462,2324,9054
25.495098,229,9536,824,9896
25.495098,405,9596,1699,495
25.495098,213,493,921,1936
25.495098,829,1251,3979,1349
25.495098,1009,8545,2921,1604
25.495098,853,1054,3813,914
25.495098,703,5326,2621,1467
25.495098,1581,2786,7848,3052
25.495098,469,3046,2254,702
25.495098,97,9056,393,9942
25.495098,263,9391,1549,1456
25.553865,344,9300,1334,9345
25.553865,1358,8257,8337,2116
25.553865,178,710,896,3119
25.553865,2120,3472,7137,4645
25.553865,2026,3302,6438,7477
25.553865,852,9324,2841,1747
25.553865,432,9273,2372,603
25.612497,2175,4265,6858,5238
25.612497,115,9437,375,146
25.612497,2149,4866,8582,3150
25.612497,713,914,3789,8272
25.612497,1247,1682,5474,3229
25.612497,221,2969,785,905
25.612497,1913,5713,9929,8802
25.632011,2060,2741,6515,3517
25.632011,580,9481,2582,1433
25.632011,944,2223,3650,8696
25.632011,1330,8110,6715,8698
25.632011,374,9315,1617,652
25.70992,374,8147,1863,8042
25.70992,102,3014,257,2977
25.70992,2830,4168,9909,7983
25.70992,292,9941,841,338
25.806976,2043,8538,7688,4424
25.806976,235,303,1089,856
25.806976,669,5342,3141,2868
25.806976,1495,2893,4728,5545
25.806976,553,2481,2876,6246
25.942244,390,560,1694,9786
25.942244,1430,7201,7398,8043
25.942244,2456,9413,8419,6169
25.942244,1906,3035,3973,8987
25.96151,725,9212,3887,1023
25.96151,975,7205,5234,4779
26,897,1729,4136,2697
26,397,472,1277,820
26,1133,1780,4738,7161
26,987,4548,3112,3707
26,1781,7349,8065,7617
26,267,431,949,499
26.019224,572,9533,2338,1634
26.019224,544,586,2468,8625
26.019224,2224,5612,8786,7190
26.019224,1618,4310,6702,3846
26.019224,84,5296,235,121
26.019224,106,8459,377,154
26.076809,543,693,2206,2055
26.076809,1251,7317,5441,1778
26.076809,603,6980,2501,932
26.076809,159,5207,597,4953
26.076809,315,1443,1103,398
26.076809,1505,3546,4217,2215
26.172504,220,239,585,8811
26.172504,2884,3734,6554,6552
26.172504,544,3109,2075,729
26.172504,1760,5294,6559,6953
26.172504,138,191,324,9884
26.24881,1152,1553,2272,1974
26.24881,242,376,1432,8294
26.24881,512,668,1701,3743
26.24881,1492,438,1095,2616
26.24881,432,2006,2444,564
